zone_id,n,mixture_ratio,median_excess,mean_score,completeness,mean_road_len,dec,residual,wx,wy
Zone_DH166,400,0.84,0.222464560933115,0.5257192420947824,13.569,5028.619254126015,8,0.06609136717606234,237661.48,2625818.83
Zone_DH167,400,0.8875,0.2095317889266064,0.5216571193684834,16.525,5913.9099203403,9,0.0200747347953385,237661.48,2627818.83
Zone_DH168,400,0.6725,0.1281530548278429,0.4531875286657727,17.606,5840.7524308999455,9,-0.2291240066131739,237661.48,2629818.83
Zone_DH169,400,0.7875,0.2177007775620678,0.5244988081960333,14.425,5296.974584211476,8,-0.013489227315784613,237661.48,2631818.83
Zone_DH170,400,0.9175,0.2627836260832986,0.5803991189310812,13.569,5937.051467967955,8,0.14359136717606236,237661.48,2633818.83
Zone_DH171,400,0.82,0.227813855414999,0.5301464008485235,11.319,5495.502589818481,8,0.11727283634271612,237661.48,2635818.83
Zone_DH172,399,0.5764411027568922,0.1190887152993475,0.4546340980489671,7.725,5086.122916846946,7,-0.012585527484856418,237663.860952381,2637819.957819549
Zone_DH173,399,0.4486215538847117,0.0887882117189242,0.4130689272462319,5.344,3000.1604330064174,6,-0.06507926387445806,237659.09904761906,2639816.950300752
Zone_DH174,400,0.7725,0.1991657890528315,0.5097906977435436,7.006,3601.2583986788613,7,0.20621980368306203,237661.48,2641818.83
Zone_DH175,397,0.6020151133501259,0.1676447116999901,0.4749497146738818,6.831,2739.378051562377,7,0.04127125352392769,237661.10216624686,2643816.4370528967
Zone_DH176,313,0.3450479233226837,0.0022091979258698,0.3555512521459509,2.837,2027.7087816988753,4,-0.0893409196805744,237571.8633865815,2645684.8044408946
Zone_DH177,275,0.3054545454545455,-0.0297020881213777,0.3309964780093503,1.262,1428.9840312700492,2,-0.0791072691320549,237567.84363636363,2647944.4663636363
Zone_DH178,365,0.5041095890410959,0.1924766865076642,0.4784698100627531,1.069,1547.0750134644413,1,0.12565356269856853,237635.31561643837,2649824.994383562
Zone_DH180,108,0.4166666666666667,0.0545317815717503,0.3976833494944141,0.875,1454.5017220361406,1,0.044348064776730756,239429.0725925926,2618230.867037037
Zone_DH181,356,0.3398876404494382,0.0346191953721885,0.3598920055658318,4.931,2226.439285692844,5,-0.16074742319158575,239657.82831460677,2619857.8749438203
Zone_DH182,397,0.7984886649874056,0.2606996027860292,0.5390268540373603,13.175,5947.76969947116,8,0.03704469831976198,239668.40695214106,2621825.756952141
Zone_DH183,399,0.8195488721804511,0.2106506100478548,0.5269553343963955,13.338,5946.735694052491,8,0.05294820352429008,239662.35719298248,2623816.449047619
Zone_DH184,371,0.660377358490566,0.1843699897967416,0.5032857544168878,7.8,3551.584949232105,7,0.06897801260992886,239654.06760107816,2625831.0941509437
Zone_DH185,396,0.6590909090909091,0.1611026339039561,0.4752794056269596,8.488,3504.0714566070137,7,0.04592585174953512,239661.98505050506,2627824.8906060606
Zone_DH186,399,0.5238095238095238,0.092779644080185,0.4289384215195881,8.812,5496.023498728833,7,-0.09960566509184832,239661.35468671683,2629819.957819549
Zone_DH187,248,0.4516129032258064,0.0743206590900454,0.3847204002926847,6.812,3474.7956743743425,7,-0.10852986863854008,239592.52838709677,2631535.3622580646
Zone_DH188,353,0.5892351274787535,0.1444646291766672,0.4699125728897081,8.506,3474.9965079650547,7,-0.024499381615953775,239624.79444759205,2633869.963144476
Zone_DH189,400,0.52,0.0795266153306537,0.4075716852482635,10.494,6045.869352948664,8,-0.1566272916295106,239661.48,2635818.83
Zone_DH190,379,0.4248021108179419,0.0188404354997354,0.3483631645098275,7.375,5133.400560201686,7,-0.15315184644232732,239696.4404221636,2637775.954010554
Zone_DH191,237,0.2742616033755274,-0.0214074458867178,0.3123441531558824,2.869,1462.3843218900329,4,-0.1611395983003231,239600.93147679328,2639761.235063291
Zone_DH192,349,0.3896848137535816,0.1103648087873259,0.438295058502945,2.925,1731.7554750911502,4,-0.047488015599305544,239592.8553581662,2641823.2712607454
Zone_DH193,311,0.4598070739549839,0.0976909276445837,0.3966265318107227,2.913,2078.69902700043,4,0.023013879104318846,239583.50572347268,2643691.016495177
Zone_DH194,172,0.3255813953488372,-0.0297377734299421,0.3295425774201178,1.006,1340.2538200512863,1,-0.05088154985702392,239532.41023255815,2646146.736976744
Zone_DH195,282,0.2482269503546099,-0.0669669312862627,0.3039674706759243,0.731,1341.557033633067,0,-0.11953603750866015,239651.55092198582,2647923.0853191493
Zone_DH196,361,0.260387811634349,-0.02759323378264,0.3081871075036123,0.844,1651.8333234941388,0,-0.11095006779151301,239618.95922437674,2649795.145789474
Zone_DH198,150,0.3533333333333333,0.0633063556798229,0.3827948374712743,1.044,2097.036887241526,1,-0.024331787796231297,241852.81333333332,2618378.1633333336
Zone_DH199,395,0.6658227848101266,0.1872997629689756,0.4887050252528545,5.481,3850.0095140152794,6,0.14778780648392065,241668.69518987343,2619830.348987342
Zone_DH200,400,0.87,0.2431489799155149,0.5607396942770846,8.544,4027.0763029128852,7,0.2550633149815893,241661.48,2621818.83
Zone_DH201,400,0.9175,0.2800746775059613,0.5911388966782672,7.775,4207.3230513103435,7,0.3268915593323256,241661.48,2623818.83
Zone_DH202,316,0.4367088607594936,0.0947394149929198,0.4291004962221773,4.256,2533.224879829802,5,-0.04257176213153413,241609.5812658228,2625701.1084810128
Zone_DH203,315,0.4253968253968254,0.0819569601223302,0.3948835671486122,2.875,1802.0408195534073,4,-0.010194193530136175,241577.51174603176,2627894.226825397
Zone_DH204,321,0.4610591900311526,0.1288859412268945,0.4669201190666047,3.188,1958.262025255054,4,0.015566037837896562,241560.0781308411,2629817.4281308413
