zone_id,b_0,b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,b_9,b_10,b_11,b_12,b_13,b_14,b_15,b_16,b_17,b_18,b_19,b_20,b_21,b_22,b_23,b_24,b_25,b_26,b_27,b_28,b_29,b_30,b_31,b_32,b_33,b_34,b_35,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,l_16,l_17,l_18,l_19,l_20,l_21,l_22,l_23,l_24,l_25,l_26,l_27,l_28,l_29,l_30,l_31,l_32,l_33,l_34,l_35,l_36,l_37,l_38,l_39
Zone_DH650,0.133858,0.104987,0.074016,0.021522,0.018898,0.010499,0.012073,0.014173,0.007874,0.005774,0.007349,0.005249,0.005774,0.007874,0.011549,0.010499,0.017323,0.057218,0.113386,0.103412,0.031496,0.037795,0.038845,0.013648,0.006824,0.007349,0.002625,0.007349,0.00315,0.00315,0.006299,0.008399,0.00315,0.013123,0.016798,0.056693,0.198335,0.004048,0.00185,0.004626,0.002313,0.002197,0.004857,0.003469,0.00717,0.003701,0.004048,0.005088,0.006014,0.010293,0.010408,0.022436,0.028565,0.141436,0.148838,0.023014,0.02151,0.014918,0.01064,0.011912,0.005898,0.00798,0.004395,0.007401,0.007286,0.006708,0.004163,0.008674,0.015728,0.023014,0.02949,0.18758,0.090814,0.076115,0.091339,0.19685,0.08189,0.059318,0.04042,0.032021,0.033596,0.020997,0.034121,0.028346,0.025197,0.033596,0.017848,0.012073,0.032546,0.006299,0.011549,0.009449,0.006299,0.006824,0.007349,0.004199,0.002625,0.008399,0.005774,0.00105,0.003675,0.00105,0.0021,0.000525,0.0,0.001575,0.00105,0.00105,0.00105,0.0,0.0,0.011024
Zone_DH651,0.034695,0.111796,0.053971,0.02313,0.021588,0.01542,0.013878,0.019275,0.010794,0.004626,0.005397,0.006168,0.012336,0.008481,0.00771,0.013107,0.021588,0.073246,0.036237,0.121049,0.030069,0.052429,0.02313,0.022359,0.018504,0.020046,0.008481,0.012336,0.006168,0.006168,0.010023,0.019275,0.00771,0.02313,0.028527,0.097147,0.205209,0.003484,0.002654,0.005143,0.003816,0.003484,0.004811,0.003816,0.009456,0.00564,0.006802,0.007133,0.005972,0.017087,0.011944,0.028202,0.030192,0.117618,0.124585,0.0214,0.026709,0.020405,0.011612,0.014599,0.008626,0.011281,0.006138,0.013769,0.013769,0.011115,0.006138,0.012276,0.015262,0.020571,0.033013,0.156271,0.04549,0.063994,0.090208,0.147263,0.093292,0.066307,0.065536,0.040093,0.055513,0.037779,0.033153,0.029298,0.032382,0.027756,0.018504,0.016962,0.024672,0.00771,0.013107,0.00771,0.006168,0.003855,0.014649,0.006168,0.003084,0.012336,0.004626,0.0,0.004626,0.0,0.001542,0.000771,0.004626,0.001542,0.003084,0.000771,0.0,0.0,0.000771,0.014649
Zone_DH652,0.038576,0.048467,0.029674,0.030663,0.023739,0.023739,0.015826,0.020772,0.007913,0.007913,0.008902,0.011869,0.013848,0.013848,0.013848,0.015826,0.03363,0.102868,0.043521,0.035608,0.016815,0.030663,0.019782,0.024728,0.028684,0.03363,0.016815,0.019782,0.021761,0.01088,0.01088,0.023739,0.013848,0.013848,0.034619,0.138477,0.215982,0.001554,0.002664,0.002886,0.002886,0.005105,0.005549,0.004218,0.006437,0.007991,0.006881,0.007325,0.011321,0.01909,0.013319,0.027081,0.025305,0.091232,0.087902,0.03374,0.024861,0.031077,0.025083,0.013984,0.012431,0.014206,0.008879,0.017314,0.019312,0.016648,0.022642,0.017758,0.020422,0.026415,0.045283,0.105216,0.029674,0.057369,0.07814,0.098912,0.133531,0.077151,0.075173,0.038576,0.059347,0.041543,0.040554,0.021761,0.029674,0.031652,0.011869,0.026706,0.021761,0.011869,0.018793,0.007913,0.011869,0.004946,0.012859,0.007913,0.002967,0.01088,0.003956,0.0,0.001978,0.001978,0.001978,0.000989,0.005935,0.0,0.001978,0.000989,0.0,0.0,0.000989,0.015826
Zone_DH653,0.047699,0.063598,0.041841,0.03682,0.030126,0.020921,0.013389,0.017573,0.011715,0.010042,0.008368,0.005021,0.016736,0.022594,0.013389,0.025105,0.03431,0.054393,0.05523,0.046862,0.041841,0.053556,0.033473,0.021757,0.023431,0.016736,0.006695,0.021757,0.01841,0.010042,0.010879,0.01841,0.01841,0.013389,0.03682,0.078661,0.221311,0.000745,0.00149,0.004471,0.001863,0.002981,0.004471,0.002235,0.005961,0.008197,0.003726,0.005961,0.010805,0.015276,0.023845,0.035395,0.038934,0.070417,0.061289,0.049739,0.034091,0.036699,0.02813,0.012668,0.015276,0.013599,0.009687,0.019374,0.014158,0.016393,0.02459,0.021423,0.021237,0.034836,0.052347,0.076379,0.03682,0.05272,0.095397,0.086192,0.119665,0.078661,0.080335,0.059414,0.059414,0.046025,0.040167,0.027615,0.03431,0.030126,0.011715,0.020084,0.012552,0.013389,0.015063,0.010042,0.010042,0.003347,0.016736,0.008368,0.001674,0.005021,0.003347,0.001674,0.0,0.001674,0.0,0.003347,0.003347,0.0,0.0,0.000837,0.0,0.001674,0.0,0.009205
Zone_DH654,0.066901,0.064789,0.03662,0.047887,0.033803,0.022535,0.011268,0.017606,0.009859,0.015493,0.007042,0.0,0.016901,0.021127,0.009155,0.023239,0.033099,0.045775,0.057042,0.047887,0.060563,0.064789,0.03662,0.026761,0.023944,0.015493,0.005634,0.009859,0.012676,0.012676,0.005634,0.014085,0.014789,0.014085,0.032394,0.061972,0.224364,0.000632,0.000632,0.003792,0.00158,0.001896,0.002528,0.00316,0.00632,0.005688,0.006952,0.00632,0.009164,0.011692,0.030337,0.037605,0.045663,0.062253,0.054985,0.051509,0.040607,0.037447,0.028441,0.014536,0.01738,0.012798,0.008216,0.016432,0.010112,0.015168,0.018328,0.021488,0.030179,0.041397,0.048191,0.072207,0.030986,0.057042,0.091549,0.096479,0.11338,0.089437,0.080282,0.066901,0.055634,0.054225,0.040845,0.029577,0.033803,0.039437,0.015493,0.023944,0.012676,0.008451,0.011268,0.007042,0.008451,0.002817,0.005634,0.004225,0.001408,0.002817,0.001408,0.002817,0.0,0.001408,0.002817,0.002817,0.0,0.0,0.0,0.000704,0.0,0.001408,0.0,0.002817
Zone_DH655,0.073497,0.063846,0.044543,0.054937,0.03118,0.011878,0.014848,0.017075,0.005939,0.014848,0.010393,0.004454,0.013363,0.014848,0.011136,0.027468,0.040089,0.048998,0.045286,0.053452,0.062361,0.066815,0.026726,0.03118,0.023756,0.007424,0.004454,0.011878,0.010393,0.013363,0.004454,0.011878,0.027468,0.012621,0.028211,0.054937,0.228619,0.0,0.0,0.002008,0.000669,0.004017,0.006025,0.005356,0.008033,0.006695,0.009372,0.009372,0.010711,0.011046,0.02477,0.040167,0.040502,0.05523,0.053222,0.052218,0.042008,0.03364,0.025439,0.016736,0.023096,0.012887,0.01205,0.016067,0.011381,0.011381,0.01205,0.021423,0.03364,0.036485,0.04887,0.074812,0.028211,0.072012,0.093541,0.115071,0.10245,0.095768,0.080178,0.063103,0.043801,0.056422,0.03118,0.023756,0.03415,0.026726,0.019302,0.026726,0.011878,0.010393,0.010393,0.00297,0.008909,0.005939,0.005939,0.005939,0.001485,0.00297,0.0,0.001485,0.00297,0.001485,0.004454,0.0,0.0,0.0,0.0,0.000742,0.001485,0.0,0.0,0.008166
Zone_DH656,0.07078,0.07078,0.058076,0.059891,0.029038,0.00726,0.019964,0.014519,0.009074,0.010889,0.009074,0.005445,0.009074,0.009074,0.018149,0.029038,0.038113,0.039927,0.059891,0.059891,0.07078,0.058076,0.029038,0.025408,0.018149,0.00363,0.001815,0.012704,0.005445,0.009074,0.009074,0.016334,0.019964,0.014519,0.029038,0.049002,0.236048,0.0,0.000827,0.00248,0.000827,0.005788,0.008268,0.008268,0.007441,0.009921,0.005788,0.006614,0.009095,0.009095,0.02067,0.040513,0.042993,0.052088,0.057875,0.050434,0.039686,0.028938,0.02563,0.015709,0.02067,0.014882,0.019843,0.014055,0.011575,0.012402,0.011575,0.02067,0.032245,0.033898,0.052914,0.070277,0.029038,0.076225,0.094374,0.105263,0.096189,0.098004,0.07441,0.063521,0.036298,0.058076,0.032668,0.027223,0.034483,0.030853,0.019964,0.023593,0.009074,0.00726,0.00726,0.005445,0.016334,0.00726,0.00726,0.005445,0.001815,0.0,0.0,0.0,0.00363,0.0,0.009074,0.001815,0.0,0.0,0.0,0.0,0.001815,0.0,0.0,0.016334
Zone_DH657,0.077364,0.063037,0.074499,0.057307,0.028653,0.020057,0.008596,0.008596,0.014327,0.011461,0.005731,0.002865,0.002865,0.014327,0.017192,0.017192,0.045845,0.04298,0.068768,0.063037,0.077364,0.048711,0.028653,0.014327,0.017192,0.005731,0.0,0.014327,0.005731,0.011461,0.011461,0.008596,0.008596,0.014327,0.040115,0.048711,0.23396,0.001296,0.002592,0.002592,0.001296,0.006481,0.007777,0.006481,0.006481,0.007777,0.007777,0.006481,0.007777,0.009073,0.019443,0.037589,0.046662,0.057032,0.069994,0.046662,0.037589,0.025924,0.024627,0.007777,0.015554,0.015554,0.019443,0.009073,0.015554,0.012962,0.012962,0.022035,0.029812,0.042774,0.045366,0.077771,0.020057,0.083095,0.097421,0.071633,0.097421,0.091691,0.060172,0.068768,0.045845,0.057307,0.031519,0.022923,0.040115,0.025788,0.022923,0.014327,0.008596,0.014327,0.008596,0.014327,0.014327,0.005731,0.011461,0.005731,0.005731,0.002865,0.002865,0.002865,0.002865,0.0,0.011461,0.002865,0.0,0.002865,0.0,0.0,0.0,0.0,0.002865,0.028653
Zone_DH658,0.080769,0.057692,0.069231,0.038462,0.038462,0.019231,0.003846,0.026923,0.019231,0.034615,0.003846,0.007692,0.007692,0.011538,0.026923,0.015385,0.023077,0.038462,0.061538,0.073077,0.061538,0.030769,0.046154,0.015385,0.015385,0.011538,0.0,0.011538,0.003846,0.015385,0.019231,0.011538,0.003846,0.011538,0.042308,0.042308,0.235088,0.001754,0.005263,0.001754,0.001754,0.003509,0.012281,0.001754,0.003509,0.008772,0.012281,0.015789,0.014035,0.012281,0.022807,0.031579,0.036842,0.059649,0.066667,0.047368,0.02807,0.014035,0.026316,0.010526,0.019298,0.015789,0.021053,0.007018,0.019298,0.017544,0.012281,0.02807,0.024561,0.04386,0.045614,0.07193,0.034615,0.061538,0.103846,0.046154,0.088462,0.080769,0.065385,0.084615,0.057692,0.057692,0.030769,0.015385,0.038462,0.034615,0.026923,0.023077,0.015385,0.015385,0.011538,0.007692,0.007692,0.003846,0.011538,0.003846,0.007692,0.003846,0.007692,0.007692,0.003846,0.0,0.003846,0.003846,0.0,0.003846,0.0,0.0,0.0,0.0,0.0,0.030769
Zone_DH659,0.076087,0.043478,0.0,0.021739,0.032609,0.0,0.021739,0.054348,0.032609,0.076087,0.0,0.01087,0.01087,0.01087,0.043478,0.021739,0.01087,0.043478,0.076087,0.076087,0.032609,0.021739,0.043478,0.043478,0.021739,0.021739,0.0,0.01087,0.0,0.0,0.043478,0.01087,0.0,0.0,0.054348,0.032609,0.252747,0.0,0.005495,0.005495,0.0,0.0,0.016484,0.0,0.0,0.016484,0.016484,0.027473,0.016484,0.021978,0.021978,0.021978,0.032967,0.032967,0.049451,0.021978,0.032967,0.010989,0.049451,0.038462,0.027473,0.005495,0.027473,0.010989,0.0,0.021978,0.016484,0.032967,0.016484,0.032967,0.049451,0.065934,0.054348,0.043478,0.054348,0.032609,0.097826,0.054348,0.054348,0.076087,0.065217,0.032609,0.032609,0.0,0.032609,0.032609,0.043478,0.021739,0.01087,0.021739,0.0,0.01087,0.01087,0.0,0.01087,0.01087,0.021739,0.0,0.01087,0.032609,0.0,0.0,0.01087,0.01087,0.0,0.01087,0.01087,0.0,0.0,0.0,0.0,0.086957
Zone_DH660,0.066667,0.093333,0.066667,0.026667,0.026667,0.013333,0.053333,0.053333,0.013333,0.0,0.0,0.013333,0.013333,0.013333,0.013333,0.013333,0.053333,0.04,0.08,0.12,0.026667,0.0,0.026667,0.013333,0.013333,0.0,0.013333,0.0,0.0,0.013333,0.04,0.013333,0.0,0.013333,0.013333,0.04,0.247649,0.0,0.0,0.0,0.0,0.00627,0.0,0.0,0.00627,0.012539,0.018809,0.018809,0.00627,0.012539,0.00627,0.025078,0.056426,0.043887,0.056426,0.031348,0.056426,0.031348,0.018809,0.025078,0.025078,0.025078,0.012539,0.012539,0.025078,0.012539,0.012539,0.025078,0.025078,0.025078,0.043887,0.075235,0.04,0.08,0.013333,0.026667,0.04,0.04,0.026667,0.04,0.026667,0.04,0.026667,0.0,0.04,0.066667,0.04,0.0,0.0,0.013333,0.026667,0.013333,0.053333,0.0,0.026667,0.026667,0.013333,0.0,0.053333,0.013333,0.026667,0.0,0.013333,0.0,0.013333,0.013333,0.0,0.013333,0.013333,0.0,0.0,0.12
Zone_DH661,0.055046,0.082569,0.082569,0.036697,0.027523,0.027523,0.018349,0.018349,0.009174,0.0,0.0,0.0,0.0,0.009174,0.018349,0.027523,0.055046,0.073394,0.091743,0.100917,0.06422,0.009174,0.018349,0.009174,0.009174,0.0,0.009174,0.0,0.009174,0.009174,0.027523,0.0,0.0,0.036697,0.009174,0.055046,0.23299,0.0,0.0,0.0,0.0,0.004124,0.0,0.0,0.004124,0.008247,0.008247,0.012371,0.004124,0.012371,0.024742,0.028866,0.061856,0.057732,0.057732,0.037113,0.045361,0.041237,0.016495,0.024742,0.016495,0.020619,0.012371,0.008247,0.020619,0.016495,0.004124,0.012371,0.028866,0.045361,0.061856,0.070103,0.018349,0.06422,0.018349,0.055046,0.036697,0.036697,0.027523,0.06422,0.009174,0.055046,0.027523,0.018349,0.018349,0.045872,0.06422,0.027523,0.0,0.027523,0.018349,0.009174,0.036697,0.009174,0.027523,0.027523,0.009174,0.0,0.045872,0.018349,0.018349,0.009174,0.0,0.0,0.009174,0.0,0.0,0.018349,0.018349,0.0,0.0,0.110092
Zone_DH662,0.067511,0.067511,0.092827,0.059072,0.016878,0.033755,0.0,0.008439,0.008439,0.0,0.0,0.0,0.0,0.008439,0.008439,0.042194,0.059072,0.109705,0.075949,0.025316,0.084388,0.016878,0.025316,0.025316,0.008439,0.0,0.0,0.008439,0.008439,0.004219,0.016878,0.025316,0.0,0.025316,0.008439,0.059072,0.24024,0.0,0.0,0.0,0.002002,0.0,0.0,0.0,0.0,0.0,0.008008,0.008008,0.008008,0.01001,0.028028,0.046046,0.044044,0.076076,0.056056,0.052052,0.048048,0.046046,0.026026,0.036036,0.008008,0.004004,0.004004,0.004004,0.016016,0.012012,0.002002,0.012012,0.032032,0.04004,0.068068,0.063063,0.0,0.033755,0.050633,0.042194,0.059072,0.033755,0.042194,0.046414,0.008439,0.059072,0.033755,0.042194,0.021097,0.008439,0.050633,0.050633,0.0,0.033755,0.025316,0.012658,0.025316,0.008439,0.016878,0.025316,0.008439,0.008439,0.025316,0.016878,0.025316,0.016878,0.033755,0.0,0.008439,0.012658,0.0,0.008439,0.016878,0.008439,0.0,0.080169
Zone_DH663,0.085106,0.028369,0.085106,0.042553,0.028369,0.042553,0.0,0.014184,0.014184,0.0,0.0,0.0,0.0,0.014184,0.0,0.070922,0.070922,0.099291,0.028369,0.014184,0.099291,0.014184,0.028369,0.028369,0.0,0.0,0.0,0.014184,0.0,0.007092,0.028369,0.028369,0.0,0.042553,0.014184,0.056738,0.24408,0.0,0.0,0.003643,0.003643,0.0,0.0,0.0,0.0,0.0,0.0,0.007286,0.007286,0.003643,0.029144,0.061931,0.051002,0.07286,0.047359,0.058288,0.043716,0.032787,0.025501,0.03643,0.0,0.007286,0.007286,0.007286,0.029144,0.014572,0.003643,0.0,0.029144,0.03643,0.051002,0.08561,0.0,0.056738,0.070922,0.028369,0.070922,0.042553,0.042553,0.035461,0.014184,0.070922,0.028369,0.042553,0.021277,0.014184,0.070922,0.028369,0.0,0.028369,0.028369,0.021277,0.0,0.0,0.028369,0.014184,0.014184,0.0,0.014184,0.0,0.014184,0.028369,0.056738,0.0,0.014184,0.021277,0.0,0.014184,0.0,0.014184,0.0,0.049645
Zone_DH664,0.16,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.0,0.08,0.0,0.08,0.253165,0.0,0.0,0.025316,0.025316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075949,0.050633,0.050633,0.025316,0.050633,0.0,0.0,0.0,0.050633,0.0,0.0,0.0,0.0,0.151899,0.0,0.025316,0.0,0.0,0.101266,0.050633,0.063291,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.12,0.0,0.0,0.0,0.08,0.0,0.12
Zone_DH665,0.046243,0.092486,0.080925,0.046243,0.023121,0.011561,0.023121,0.0,0.011561,0.011561,0.0,0.0,0.0,0.0,0.011561,0.034682,0.034682,0.034682,0.046243,0.179191,0.046243,0.034682,0.023121,0.0,0.023121,0.046243,0.011561,0.0,0.011561,0.034682,0.00578,0.017341,0.023121,0.0,0.0,0.034682,0.231565,0.010349,0.005175,0.005175,0.0,0.0,0.005175,0.005175,0.005175,0.005175,0.0,0.019405,0.015524,0.020699,0.010349,0.020699,0.051746,0.07762,0.062096,0.041397,0.036223,0.020699,0.015524,0.005175,0.02458,0.020699,0.005175,0.010349,0.0,0.015524,0.010349,0.010349,0.010349,0.056921,0.062096,0.103493,0.057803,0.046243,0.046243,0.069364,0.057803,0.023121,0.080925,0.046243,0.080925,0.011561,0.092486,0.057803,0.023121,0.011561,0.046243,0.023121,0.023121,0.023121,0.011561,0.011561,0.011561,0.0,0.023121,0.011561,0.0,0.0,0.0,0.011561,0.0,0.0,0.011561,0.011561,0.011561,0.011561,0.0,0.0,0.0,0.0,0.0,0.052023
Zone_DH666,0.04157,0.064665,0.036952,0.027714,0.018476,0.004619,0.027714,0.0,0.004619,0.009238,0.004619,0.009238,0.0,0.0,0.009238,0.013857,0.027714,0.12933,0.046189,0.099307,0.023095,0.018476,0.009238,0.004619,0.023095,0.046189,0.009238,0.018476,0.013857,0.013857,0.025404,0.016166,0.009238,0.013857,0.013857,0.166282,0.219679,0.003897,0.005845,0.003897,0.001948,0.003897,0.003897,0.001948,0.003897,0.005845,0.007793,0.013151,0.01169,0.025329,0.007793,0.01169,0.037019,0.109109,0.103264,0.02338,0.025329,0.015587,0.017535,0.013639,0.0151,0.017535,0.01169,0.005845,0.007793,0.013639,0.009742,0.009742,0.017535,0.029226,0.031174,0.153921,0.036952,0.046189,0.046189,0.152425,0.055427,0.013857,0.055427,0.046189,0.046189,0.004619,0.064665,0.032333,0.009238,0.004619,0.036952,0.023095,0.018476,0.023095,0.013857,0.004619,0.009238,0.032333,0.032333,0.023095,0.023095,0.0,0.004619,0.023095,0.004619,0.004619,0.050808,0.004619,0.018476,0.004619,0.0,0.0,0.0,0.0,0.004619,0.025404
Zone_DH667,0.050139,0.033426,0.016713,0.016713,0.013928,0.013928,0.030641,0.019499,0.013928,0.011142,0.005571,0.008357,0.0,0.002786,0.002786,0.011142,0.027855,0.172702,0.05571,0.036212,0.019499,0.008357,0.005571,0.013928,0.013928,0.038997,0.047354,0.047354,0.016713,0.008357,0.016713,0.011142,0.005571,0.011142,0.008357,0.183844,0.20965,0.0,0.003446,0.005744,0.002298,0.004595,0.003446,0.002298,0.004595,0.011488,0.011488,0.011488,0.011488,0.013785,0.005744,0.021827,0.024124,0.119472,0.107984,0.032165,0.024124,0.013785,0.010339,0.013785,0.00919,0.012636,0.020678,0.004595,0.006893,0.010339,0.016083,0.00919,0.013785,0.020678,0.039058,0.16772,0.02507,0.058496,0.044568,0.164345,0.103064,0.036212,0.050139,0.047354,0.027855,0.019499,0.038997,0.038997,0.013928,0.013928,0.027855,0.022284,0.013928,0.016713,0.008357,0.011142,0.008357,0.022284,0.016713,0.022284,0.019499,0.005571,0.016713,0.016713,0.005571,0.008357,0.033426,0.008357,0.008357,0.002786,0.0,0.002786,0.0,0.002786,0.002786,0.013928
Zone_DH668,0.057398,0.024235,0.031888,0.028061,0.024235,0.019133,0.021684,0.030612,0.047194,0.012755,0.017857,0.007653,0.006378,0.007653,0.016582,0.017857,0.024235,0.089286,0.040816,0.029337,0.016582,0.015306,0.010204,0.01148,0.01148,0.038265,0.068878,0.034439,0.021684,0.015306,0.014031,0.015306,0.016582,0.024235,0.014031,0.117347,0.206408,0.00105,0.004202,0.004727,0.003676,0.003151,0.005252,0.005777,0.005252,0.014706,0.010504,0.01313,0.011029,0.011555,0.008403,0.027311,0.030462,0.097689,0.093487,0.038866,0.035189,0.019958,0.009454,0.016282,0.011555,0.016807,0.018908,0.011029,0.011555,0.011029,0.011555,0.01208,0.011555,0.024685,0.041492,0.140231,0.040816,0.104592,0.131378,0.169643,0.105867,0.070153,0.05102,0.042092,0.02551,0.029337,0.020408,0.024235,0.012755,0.017857,0.024235,0.010204,0.010204,0.01148,0.006378,0.005102,0.005102,0.008929,0.003827,0.003827,0.008929,0.003827,0.01148,0.003827,0.002551,0.003827,0.012755,0.005102,0.0,0.001276,0.0,0.001276,0.001276,0.001276,0.0,0.007653
Zone_DH669,0.078228,0.043041,0.048382,0.027647,0.023249,0.028275,0.013509,0.027019,0.031103,0.009425,0.013509,0.005341,0.005027,0.009111,0.016337,0.023563,0.034559,0.063462,0.064719,0.053095,0.035815,0.025134,0.01131,0.008168,0.011624,0.027961,0.040528,0.016651,0.012567,0.012567,0.012567,0.008797,0.01885,0.028904,0.04524,0.064719,0.202247,0.00071,0.002002,0.002389,0.001744,0.004649,0.005166,0.004068,0.003681,0.008588,0.008588,0.008976,0.010074,0.012205,0.012269,0.027896,0.045912,0.094085,0.092535,0.051595,0.034289,0.019308,0.016273,0.013044,0.012915,0.013431,0.015369,0.011365,0.012011,0.011753,0.010203,0.011623,0.012463,0.023893,0.049916,0.132765,0.071002,0.136349,0.192586,0.161797,0.09645,0.085454,0.060006,0.044926,0.031731,0.024819,0.013509,0.01508,0.007226,0.010996,0.012567,0.004084,0.005655,0.003456,0.004713,0.002513,0.002828,0.001257,0.0,0.001257,0.001257,0.000628,0.001257,0.0,0.000628,0.0,0.001885,0.000628,0.0,0.0,0.0,0.0,0.000628,0.000628,0.0,0.002199
Zone_DH670,0.083703,0.065239,0.052683,0.030034,0.024126,0.023634,0.010586,0.018218,0.018218,0.011571,0.010586,0.005416,0.004431,0.010094,0.012555,0.02191,0.030034,0.061792,0.075579,0.067208,0.054653,0.038159,0.020187,0.013786,0.008616,0.018464,0.018464,0.005662,0.008863,0.008616,0.016002,0.006893,0.015756,0.022649,0.041359,0.064254,0.203438,0.001074,0.001586,0.002558,0.002302,0.00353,0.004144,0.003889,0.004196,0.00788,0.007214,0.009005,0.008801,0.011052,0.014736,0.026504,0.049273,0.088416,0.098496,0.05265,0.0329,0.019034,0.017448,0.013917,0.012075,0.012843,0.01274,0.011512,0.010131,0.011512,0.010284,0.013457,0.014275,0.024867,0.054237,0.128019,0.080256,0.135894,0.182669,0.155588,0.097735,0.087888,0.062038,0.051699,0.031758,0.027573,0.017479,0.013786,0.011324,0.007878,0.006893,0.003693,0.003939,0.004431,0.004677,0.000985,0.002462,0.000492,0.000739,0.000985,0.0,0.000492,0.000985,0.0,0.000492,0.000739,0.001231,0.0,0.000492,0.000246,0.0,0.0,0.0,0.000492,0.0,0.001969
Zone_DH671,0.074309,0.074309,0.054435,0.043203,0.029378,0.023329,0.007488,0.014113,0.011233,0.010369,0.009505,0.007776,0.011809,0.012097,0.018145,0.018721,0.022465,0.045219,0.081509,0.074309,0.060772,0.049827,0.024482,0.023329,0.008641,0.006624,0.006624,0.0072,0.011809,0.011521,0.027074,0.010369,0.016993,0.018145,0.023329,0.049539,0.206278,0.002084,0.000632,0.001832,0.001832,0.002905,0.003221,0.003032,0.003474,0.007579,0.005432,0.008463,0.009284,0.0132,0.019074,0.031706,0.048443,0.07876,0.09657,0.051538,0.036443,0.022548,0.021411,0.018253,0.012379,0.0108,0.011369,0.011874,0.007011,0.011937,0.010421,0.013327,0.019137,0.028043,0.051159,0.11855,0.084389,0.126152,0.165899,0.128456,0.09303,0.087558,0.0697,0.054724,0.040035,0.036002,0.019585,0.019009,0.014401,0.008641,0.012673,0.008929,0.003744,0.003456,0.005472,0.003744,0.00144,0.00144,0.002592,0.000576,0.0,0.000864,0.000288,0.0,0.000576,0.000864,0.000864,0.0,0.000576,0.000288,0.0,0.0,0.0,0.000576,0.0,0.003456
Zone_DH672,0.075298,0.076676,0.044077,0.045914,0.025712,0.017906,0.008264,0.006428,0.008724,0.011478,0.011019,0.010101,0.021579,0.017447,0.022498,0.024334,0.033976,0.043159,0.082645,0.062902,0.042241,0.039486,0.017906,0.022957,0.008724,0.005051,0.005051,0.01056,0.013315,0.01056,0.033976,0.015152,0.024334,0.020202,0.024334,0.056015,0.211923,0.004025,0.002176,0.001632,0.002829,0.002067,0.003046,0.002829,0.00446,0.004243,0.00446,0.008159,0.012076,0.016427,0.021432,0.036227,0.043516,0.073433,0.078764,0.052654,0.042755,0.027415,0.019147,0.022302,0.013599,0.010988,0.012402,0.010117,0.007615,0.010117,0.01262,0.014143,0.024043,0.029265,0.047215,0.109878,0.073921,0.099174,0.109734,0.113407,0.089073,0.088154,0.085859,0.057851,0.046373,0.036272,0.03168,0.031221,0.019743,0.016988,0.017447,0.019284,0.007805,0.006428,0.008724,0.005969,0.003214,0.005051,0.004591,0.002296,0.000918,0.005051,0.000918,0.000918,0.000918,0.000918,0.0,0.000459,0.000918,0.0,0.0,0.000918,0.000918,0.0,0.0,0.006887
Zone_DH673,0.085214,0.06772,0.051919,0.029345,0.017494,0.011851,0.011851,0.004515,0.007901,0.007901,0.011287,0.006208,0.014108,0.018623,0.018623,0.015801,0.044582,0.076185,0.09763,0.067156,0.040068,0.035553,0.016366,0.012415,0.011851,0.00395,0.007901,0.01298,0.012415,0.010722,0.010158,0.005079,0.023138,0.02088,0.02991,0.0807,0.214714,0.002087,0.001304,0.001304,0.00287,0.002609,0.004957,0.005218,0.004305,0.008088,0.004566,0.010957,0.008349,0.013827,0.01448,0.032612,0.041482,0.093269,0.087399,0.054396,0.033525,0.022176,0.015914,0.017871,0.009523,0.009783,0.009783,0.011871,0.012653,0.010305,0.015001,0.013306,0.016567,0.032351,0.043178,0.117402,0.054176,0.078442,0.110609,0.119639,0.098194,0.102144,0.077314,0.05474,0.056433,0.032167,0.03386,0.029345,0.021445,0.018059,0.009594,0.02991,0.007901,0.010158,0.007336,0.004515,0.006208,0.002257,0.006208,0.003386,0.004515,0.006208,0.002257,0.003386,0.001693,0.001129,0.0,0.000564,0.0,0.000564,0.0,0.001129,0.000564,0.0,0.0,0.00395
